gbifid,anio,mes,taxonrank,scientificname,decimallatitude,decimallongitude,eventdate,individualcount,locality,stateprovince,issue,comunidad_autonoma,nombre_cientifico
3089957540,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.912373,2.822381,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957539,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.520859,2.197542,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957538,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.087639,3.205792,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957537,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.915956,2.831855,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957536,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.426045,1.959853,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957535,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.913633,2.843066,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957534,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.427391,1.977813,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957533,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.425232,1.93627,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957532,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.035245,3.302754,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957531,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.043409,3.286012,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957530,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.862156,2.771516,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957529,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.04725,3.297674,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957528,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.867682,2.770577,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957527,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.052368,3.26788,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957526,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.874355,2.77106,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957525,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.055635,3.262355,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957524,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.059857,3.25007,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957523,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.592884,2.130983,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957522,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.596706,2.139857,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957521,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.876635,2.785925,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957520,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.762535,2.662877,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957519,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.770149,2.658228,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957518,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.021587,3.319797,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957517,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.008691,3.341791,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957516,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.013572,3.325472,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957515,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.029773,3.305989,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957514,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.773903,2.665833,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957513,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.035416,3.30806,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957512,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.774845,2.676737,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957511,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.764629,2.663662,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957510,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.855242,2.772052,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957509,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.856846,2.772042,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957508,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.02649,3.277064,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957507,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.032439,3.281415,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957506,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.030588,3.292712,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957505,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.75,2.653325,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957504,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.733975,2.658162,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957503,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.402106,3.50893,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957502,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.024333,3.306735,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957501,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.010096,3.264055,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957500,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.741268,2.65389,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957499,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.016061,3.322581,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957498,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.769127,2.660393,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957497,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.761501,2.672975,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957496,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.762669,2.659348,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957495,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.402616,3.504928,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957494,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.400953,3.510577,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957493,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.752525,2.659962,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957492,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.739731,2.637802,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957491,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.738888,2.646433,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957490,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.014935,3.268266,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957489,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.02038,3.272445,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957488,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.73555,2.63528,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957487,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.735409,2.647708,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957486,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.424503,3.548686,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957485,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.42615,3.542785,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957484,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.780457,2.67949,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957483,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.78294,2.68716,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957482,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.405454,3.521032,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957481,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.402782,3.495514,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957480,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.909294,2.862198,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957479,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.76643,2.681845,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957478,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.466614,3.586698,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957477,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.907272,2.867872,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957476,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.460455,3.585336,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957475,2005.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.360165,1.682453,,2.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957474,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.812805,2.659272,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957473,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.468942,3.57973,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957472,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.914692,2.881607,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957471,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.810185,2.662598,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957470,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.820438,2.68482,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957469,2006.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",39.46369,3.570777,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957468,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.808865,2.683505,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
3089957467,2007.0,7.0,species,"Physeter macrocephalus Linnaeus, 1758",38.930603,2.873838,,1.0,desconocido,desconocido,geodetic_datum_invalid;geodetic_datum_assumed_wgs84;country_derived_from_coordinates,no asignado,Physeter macrocephalus
